PARAMETRIC_CURVE_CARTESIAN_2D
Log spiral
t1: 0
t2: 20
NumPoints: 201
12.7 0.00616446 0.000828691 
12.8 0.00581367 0.00138351 
12.9 0.0054251 0.00188026 
13 0.00500599 0.00231788 
13.1 0.00456334 0.00269604 
13.2 0.00410391 0.00301509 
13.3 0.00363409 0.00327604 
13.4 0.00315992 0.00348044 
13.5 0.00268701 0.00363036 
13.6 0.00222053 0.00372832 
13.7 0.00176519 0.00377722 
13.8 0.00132519 0.0037803 
13.9 0.000904269 0.00374104 
14 0.000505636 0.00366313 
14.1 0.000132019 0.00355041 
14.2 -0.000214343 0.00340682 
14.3 -0.000531688 0.00323633 
14.4 -0.000818713 0.0030429 
14.5 -0.00107455 0.00283045 
14.6 -0.00129875 0.00260281 
14.7 -0.00149125 0.00236368 
14.8 -0.00165234 0.00211661 
14.9 -0.00178265 0.00186497 
15 -0.00188308 0.0016119 
15.1 -0.00195481 0.00136034 
15.2 -0.00199926 0.00111297 
15.3 -0.00201803 0.000872217 
15.4 -0.00201288 0.000640263 
15.5 -0.0019857 0.000419011 
15.6 -0.0019385 0.000210104 
15.7 -0.00187334 1.49182e-05 
15.8 -0.00179233 -0.000165427 
15.9 -0.00169758 -0.000330064 
16 -0.00159121 -0.000478368 
16.1 -0.00147529 -0.000609941 
16.2 -0.00135186 -0.000724606 
16.3 -0.00122286 -0.000822384 
16.4 -0.00109016 -0.000903486 
16.5 -0.000955519 -0.00096829 
16.6 -0.000820588 -0.00101733 
16.7 -0.000686893 -0.00105126 
16.8 -0.000555826 -0.00107088 
16.9 -0.000428646 -0.00107707 
17 -0.00030647 -0.00107078 
17.1 -0.000190274 -0.00105305 
17.2 -8.08925e-05 -0.00102496 
17.3 2.09803e-05 -0.000987607 
17.4 0.000114787 -0.00094213 
17.5 0.000200103 -0.000889656 
17.6 0.000276631 -0.000831308 
17.7 0.000344195 -0.000768187 
17.8 0.00040273 -0.000701364 
17.9 0.00045228 -0.000631867 
18 0.000492983 -0.000560676 
18.1 0.000525066 -0.000488714 
18.2 0.000548835 -0.000416842 
18.3 0.000564663 -0.000345853 
18.4 0.000572986 -0.00027647 
18.5 0.000574287 -0.000209342 
18.6 0.000569092 -0.000145044 
18.7 0.000557959 -8.40738e-05 
18.8 0.000541467 -2.68549e-05 
18.9 0.000520213 2.62639e-05 
19 0.000494799 7.50063e-05 
19.1 0.000465828 0.000119166 
19.2 0.000433896 0.000158603 
19.3 0.000399587 0.000193242 
19.4 0.000363466 0.000223065 
19.5 0.000326073 0.000248111 
19.6 0.000287924 0.000268468 
19.7 0.000249501 0.00028427 
19.8 0.000211254 0.000295691 
19.9 0.000173594 0.000302941 
