PARAMETRIC_CURVE_CARTESIAN_2D
Log spiral
t1: 0
t2: 20
NumPoints: 201
12.1 0.0236844 -0.0119229 
12.2 0.0240247 -0.00921814 
12.3 0.0240913 -0.00657342 
12.4 0.0238994 -0.00401325 
12.5 0.023466 -0.00155974 
12.6 0.0228098 0.000767368 
12.7 0.0219507 0.00295085 
12.8 0.0209097 0.00497598 
12.9 0.0197082 0.00683058 
13 0.0183685 0.00850498 
13.1 0.0169125 0.00999198 
13.2 0.0153627 0.0112868 
13.3 0.0137406 0.0123868 
13.4 0.0120679 0.0132919 
13.5 0.0103649 0.0140038 
13.6 0.00865162 0.0145262 
13.7 0.00694663 0.0148647 
13.8 0.00526752 0.0150263 
13.9 0.00363051 0.0150197 
14 0.00205045 0.0148547 
14.1 0.000540743 0.0145423 
14.2 -0.000886764 0.0140944 
14.3 -0.00222177 0.0135236 
14.4 -0.00345554 0.0128431 
14.5 -0.00458094 0.0120665 
14.6 -0.00559238 0.0112076 
14.7 -0.00648581 0.0102802 
14.8 -0.00725866 0.00929817 
14.9 -0.00790978 0.00827505 
15 -0.00843937 0.00722405 
15.1 -0.00884892 0.00615789 
15.2 -0.00914109 0.00508873 
15.3 -0.00931962 0.00402805 
15.4 -0.00938925 0.00298656 
15.5 -0.00935558 0.00197416 
15.6 -0.00922499 0.000999848 
15.7 -0.00900449 7.17067e-05 
15.8 -0.00870166 -0.000803141 
15.9 -0.00832449 -0.00161855 
16 -0.0078813 -0.00236937 
16.1 -0.00738061 -0.00305142 
16.2 -0.00683106 -0.0036615 
16.3 -0.00624132 -0.00419735 
16.4 -0.00561995 -0.00465762 
16.5 -0.00497537 -0.00504187 
16.6 -0.00431573 -0.00535044 
16.7 -0.00364889 -0.00558449 
16.8 -0.00298232 -0.00574589 
16.9 -0.00232304 -0.00583715 
17 -0.0016776 -0.0058614 
17.1 -0.00105202 -0.00582228 
17.2 -0.000451747 -0.0057239 
17.3 0.000118343 -0.00557075 
17.4 0.000653982 -0.00536764 
17.5 0.00115152 -0.00511962 
17.6 0.0016079 -0.00483192 
17.7 0.00202072 -0.00450992 
17.8 0.00238813 -0.00415899 
17.9 0.00270891 -0.00378454 
18 0.00298237 -0.00339189 
18.1 0.00320839 -0.00298626 
18.2 0.00338733 -0.00257269 
18.3 0.00352005 -0.00215601 
18.4 0.00360783 -0.0017408 
18.5 0.00365236 -0.00133138 
18.6 0.0036557 -0.000931724 
18.7 0.0036202 -0.000545496 
18.8 0.00354851 -0.000175994 
18.9 0.00344348 0.000173851 
19 0.00330817 0.000501484 
19.1 0.00314578 0.000804737 
19.2 0.00295959 0.00108182 
19.3 0.00275296 0.00133134 
19.4 0.00252927 0.00155225 
19.5 0.00229187 0.00174389 
19.6 0.00204407 0.00190594 
19.7 0.00178909 0.00203841 
19.8 0.00153006 0.00214161 
19.9 0.00126993 0.00221617 
